ad_id,time,age,gender,area,status,education,consuptionAbility,device,work,connectionType,behavior
411265,2019-01-17 07:03:59,,,1,,,,,,,
411282,2019-03-15 05:40:24,,,1,,,,,,,
411432,2019-03-10 16:52:26,,,,,,,,,,
411436,2019-03-13 19:12:32,8,,30,,4,1,,,,
411441,2018-11-08 04:30:47,,,1,,,,,,,
411455,2018-11-16 17:50:16,,,1,,,,,,,
411516,2018-12-20 07:12:47,31,,,,,,,,,
411550,2019-03-10 05:39:05,,,1,,,,,,,
411576,2018-10-24 14:11:53,,,1,,,,,,,
411580,2019-02-12 17:12:09,,,1,,,,,,,
411599,2018-12-09 14:08:32,34,,46,,,,,,,2
411612,2019-03-18 09:48:13,34,,108,,,,,,2,107
411620,2019-03-01 18:31:51,,,1,,,,,,,
411638,2019-01-10 05:34:36,,,1,,,,,,,
411666,2019-03-13 12:52:55,,,,,,,,,,
411668,2018-06-28 07:01:43,,,1,,,,,,,
411691,2017-07-21 14:36:12,19,,,,,,,,,
411752,2018-10-18 09:05:22,34,,1,2,,,,,,
411758,2018-10-10 04:32:40,,,1,,,,,,,
411793,2019-03-14 19:45:02,,,64,,,,,,,
411859,2019-03-05 05:36:31,31,,,,,,,,,
411900,2019-02-18 05:35:07,,,1,,,,,,,
411935,2019-03-09 05:39:21,,,1,,,,,,,
411962,2019-02-27 11:28:11,12,,30,,4,1,,,,8
411983,2019-02-15 14:44:29,6,,5,,,,,,,22
411990,2019-01-24 19:20:07,,,1,,,,,,,
411992,2019-02-27 07:02:46,31,,,,,,,,,
412004,2019-03-16 23:30:17,,,,,,,,,,
412039,2019-03-14 15:41:25,,,394,,,,,,,
412080,2019-03-07 17:54:44,976,,11,,,,,,,
412083,2018-08-12 22:21:55,31,,,,,,,,,
412201,2019-03-12 22:28:55,24,,4,,4,,,,,
412204,2019-03-17 00:38:46,,,1,,,,,,,
412208,2019-02-17 05:36:45,,,1,,,,,,,
412215,2018-08-08 10:12:10,,,1,,,,,,,
412223,2018-10-18 09:53:01,,,1,,,,,,,
412229,2018-01-04 17:17:09,,,1,,,,,,,
412231,2018-08-08 04:41:08,,,1,,,,,,,
412236,2018-11-12 19:19:38,28,,8,,,,,,,
412239,2018-12-19 04:56:05,31,,,,,,,,,
412248,2019-03-01 05:36:25,,,1,,,,,,,
412277,2019-02-26 07:02:56,,,1,,,,,,,
412288,2019-03-08 12:33:01,,,1,,,,,,,
412304,2018-11-03 04:41:49,31,,,,,,,,,
412379,2018-11-03 04:41:21,31,,,,,,,,,
412475,2018-12-18 23:40:25,31,,,,,,,,,
412520,2019-03-15 04:24:18,6,,6,,,,,1,,
412531,2018-10-31 18:31:10,31,,,,,,,,,
412563,2018-11-14 15:07:51,31,,,,,,,,,
412592,2019-03-07 10:03:09,,,1,,,,,,,
412605,2019-03-16 15:29:10,,,,,,,,,,
412608,2019-02-16 15:32:19,,,1,,,,,,,
412628,2018-11-01 04:33:05,31,,,,,,,,,
412679,2019-02-20 09:50:48,30,,,,,,,,3,
412745,2019-02-27 07:22:34,,,1,,,,,,,
412749,2018-08-07 14:20:38,34,,1,2,,,,,,
412758,2019-03-01 15:52:00,,,,,,,,,,
412797,2019-01-25 05:45:18,,,1,,,,,,,
412809,2019-03-18 13:46:22,,,,,,,,,,
412811,2019-02-22 05:39:18,31,,,,,,,,,
412815,2019-02-28 17:02:01,,,1,,,,,,,
412830,2019-03-13 05:37:59,,,1,,,,,,,
412838,2018-10-09 15:52:04,,,1,,,,,,,
412845,2018-10-10 04:40:20,,,1,,,,,,,
412868,2019-03-09 10:22:07,31,,,,,,,,,
412907,2019-01-02 05:34:36,,,1,,,,,,,
412916,2019-02-28 19:01:51,,,1,,,,,,,
412918,2018-07-05 18:46:12,,,,,,,,,,
412926,2018-11-03 04:30:09,31,,,,,,,,,
412946,2019-03-14 16:49:26,18,,,,,,,,,36
412964,2018-10-10 11:50:59,,,1,,,,,,,
412980,2018-11-01 04:36:16,31,,,,,,,,,
412985,2019-03-06 15:52:56,,,,,,,,,,
413006,2019-02-25 05:35:36,31,,,,,,,,,
413035,2019-02-13 18:51:42,,,1,,,,,,,
413042,2019-01-26 07:03:16,31,,,,,,,,,
413047,2018-11-03 04:37:38,,,1,,,,,,,
413068,2019-03-03 22:53:21,,,,,,,,,,
413070,2018-10-25 04:32:48,,,1,,,,,,,
413076,2018-09-04 08:39:54,40,,2,,5,,,,,
413106,2018-08-13 04:31:40,,,1,,,,,,,
413126,2019-03-02 10:52:10,31,,,,,,,,,
413174,2017-09-11 17:16:07,,,,,,,,,,
413183,2019-02-28 07:03:12,,,,,,,,,,
413186,2018-10-12 22:09:23,29,,2,,,,,,,2
413240,2019-02-21 07:02:53,31,,,,,,,,,
413280,2019-03-11 12:11:45,6,,120,,4,,,,,17
413299,2019-02-23 15:38:11,11,1,4,,,,,,,
413314,2018-01-03 14:56:23,,,1,,,,,,,
413344,2019-02-24 07:02:55,,,1,,,,,,,
413351,2018-07-02 04:46:48,,,1,,,,,,,
413408,2019-02-23 05:47:38,31,,,,,,,,,
413415,2019-01-01 05:32:51,,,1,,,,,,,
413422,2019-02-12 16:23:32,39,,28,,,,,,,
413437,2017-11-07 14:48:13,,,,,,,,,,
413481,2018-01-08 01:33:02,,,1,,,,,,,
413483,2018-10-12 07:01:43,,,1,,,,,,,
413603,2019-03-11 16:54:28,17,1,21,3,,,,,,
413629,2019-03-16 22:42:22,31,,,,,,,,,
413632,2019-03-10 05:39:02,,,1,,,,,,,
413657,2018-09-21 19:51:27,,,1,,,,,,,
413680,2018-08-08 04:39:28,,,1,,,,,,,
413688,2019-02-20 13:40:20,,,,,,,,,,
413695,2018-07-11 08:00:26,,,1,,,,,,,
413707,2018-08-07 15:32:29,,,1,,,,,,,
413724,2019-03-12 22:28:30,40,1,2,,,,,,,140
413761,2018-12-20 07:09:14,31,,,,,,,,,
413810,2019-03-07 15:02:26,31,,,,,,,,,
413838,2019-02-19 11:20:11,,,2,,,,,,,
413841,2018-09-01 04:38:09,31,,,,,,,,,
413865,2019-02-20 14:31:52,31,,,,,,,,,
413875,2018-01-04 14:07:40,,,1,,,,,,,
413901,2018-10-31 18:30:03,31,,,,,,,,,
413967,2018-04-14 11:31:32,,,1,,,,,,,
413974,2018-09-08 10:03:32,,,1,,,,,,,
413976,2018-10-10 04:37:17,,,1,,,,,,,
413987,2018-12-24 04:36:12,,,1,,,,,,,
414001,2018-12-17 14:47:53,,,,,,,,,,
414019,2019-03-11 11:58:35,22,1,1,,,,,,,
414025,2019-03-13 10:52:47,,,,,,,,,,
414114,2019-03-08 16:37:01,976,,6,,,,,,,
414115,2019-01-10 15:11:46,,,1,,,,,,,
414150,2019-03-13 18:52:14,34,,1,2,,,,,,
414254,2019-03-18 13:48:03,11,,6,4,,,,,,
414276,2018-11-29 04:33:03,,,1,,,,,,,
414304,2019-03-12 20:52:25,,,,,,,,,,
414329,2019-02-19 14:23:34,975,,60,,,,,,,51
414482,2019-03-11 05:40:53,,,1,,,,,,,
414483,2019-03-08 09:01:24,13,,,,,,,,,
414500,2019-02-10 05:33:45,31,,,,,,,,,
414549,2018-11-08 04:30:31,,,1,,,,,,,
414574,2019-03-06 16:52:59,,,,,,,,,,
414600,2019-03-17 21:22:10,31,,,,,,,,,
414605,2019-03-18 09:38:16,12,,33,,,,,,,14
414660,2018-12-26 07:02:46,31,,,,,,,,,
414664,2019-02-25 05:35:39,,,1,,,,,,,
414665,2018-12-17 20:39:45,,,1,,,,,,,
414666,2019-02-24 05:35:47,,,1,,,,,,,
414708,2018-01-04 13:42:19,,,1,,,,,,,
414712,2019-03-18 22:52:01,,,,,,,,,,
414726,2019-03-03 05:35:18,,,1,,,,,,,
414727,2019-02-22 07:03:40,31,,,,,,,,,
414772,2019-03-18 18:49:59,,,,,,,,,,
414777,2018-07-11 17:51:32,,,1,,,,,,,
414792,2018-11-06 12:42:16,,,1,,,,,,,
414809,2019-02-15 12:52:03,34,,1,2,,,,,,
414895,2019-02-15 05:37:14,31,,,,,,,,,
414922,2018-11-15 04:39:10,,,1,,,,,,,
414935,2019-03-18 14:33:52,,,,,,,,,,
414957,2019-02-22 23:48:05,965,1,26,,,,,,,10
414999,2019-02-28 05:36:13,31,,,,,,,,,
415007,2019-02-23 07:03:37,,,1,,,,,,,
415013,2019-01-07 05:33:58,,,1,,,,,,,
415018,2018-12-19 04:33:44,31,,,,,,,,,
415024,2019-03-01 07:01:28,31,,,,,,,,,
415042,2019-03-12 10:27:36,51,,176,,,,,,,
415050,2019-02-26 18:51:49,,,,,,,,,,
415051,2019-03-08 10:54:03,8,1,7,,,,,,,
415093,2018-01-05 13:48:13,,,1,,,,,,,
415113,2018-06-29 14:01:07,,,1,,,,,,,
415135,2019-02-28 12:12:07,,,,,,,,,,
415141,2019-03-07 22:02:18,,,1,,,,,,,
415142,2018-12-23 04:37:30,,,1,,,,,,,
415207,2019-02-17 05:36:37,,,1,,,,,,,
415209,2019-03-16 14:32:43,31,,,,,,,,,
415275,2018-12-18 20:12:36,31,,,,,,,,,
415290,2018-10-31 18:22:48,31,,,,,,,,,
415300,2019-02-28 05:37:01,,,1,,,,,,,
415319,2019-03-15 11:52:44,,,,,,,,,,
415380,2019-02-26 10:52:22,,,1,,,,,,,
415396,2019-03-03 22:21:43,31,,,,,,,,,
415412,2019-03-17 11:25:25,31,,,,,,,,,
415432,2018-06-21 15:21:54,31,,,,,,,,,
415468,2018-08-12 15:12:22,,,1,,,,,,,
415508,2019-02-03 07:02:33,31,,,,,,,,,
415525,2018-10-09 14:50:24,,,1,,,,,,,
415526,2018-12-31 05:33:07,,,1,,,,,,,
415534,2017-05-11 13:29:16,28,,,,,,,,,
415538,2019-03-13 11:10:32,22,,,,4,,,,,32
415565,2018-03-01 12:45:38,,,,,,,,,,
415568,2019-03-14 17:52:33,,,,,,,,,,
415572,2019-03-06 10:57:10,17,,8,,,,,,,21
415605,2018-12-19 04:30:52,,,1,,,,,,,
415611,2018-08-22 12:00:28,,,1,,,,,,,
415621,2019-02-19 05:45:28,31,,,,,,,,,
415655,2019-01-05 05:50:18,,,,,,,,,,
415659,2019-02-21 05:33:37,,,1,,,,,,,
415686,2019-02-20 16:58:48,8,1,4,,,,,,,
415706,2017-06-02 13:32:33,14,,,,,,,,,
415740,2019-03-06 14:46:37,26,,,,,,,,,14
415802,2019-03-03 10:46:26,28,,24,,4,,,,,
415808,2018-08-27 04:39:44,,,1,,,,,,,
415861,2019-02-22 12:52:13,,,1,,,,,,,
415917,2019-03-13 17:52:32,,,,,,,,,,
415969,2019-02-17 05:46:23,31,,,,,,,,,
416029,2018-10-21 04:48:13,,,1,,,,,,,
416046,2018-11-30 04:30:24,,,1,,,,,,,
416048,2018-08-23 14:30:36,,,1,,,,,,,
416076,2018-12-20 08:34:20,,,1,,,,,,,
416093,2019-03-17 05:35:22,38,,,,,,,,,
416149,2019-03-10 05:38:33,,,1,,,,,,,
416150,2019-02-10 16:11:53,31,,,,,,,,,
416220,2019-03-01 12:02:50,31,,,,,,,,,
416255,2019-03-15 14:52:40,,,,,,,,,,
416271,2018-02-25 09:53:02,,,,,,,,,,
416272,2019-03-14 12:52:33,,,,,,,,,,
416328,2019-03-04 13:42:14,,,1,,,,,,,
416329,2019-03-13 10:55:39,51,,88,,,,,,,
416348,2018-10-09 15:00:33,,,1,,,,,,,
416368,2018-12-27 05:37:05,31,,,,,,,,,
416379,2018-01-03 19:18:49,,,1,,,,,,,
416430,2019-02-28 07:12:13,34,,1,2,,,,,,
416483,2019-03-13 13:52:28,,,1,,,,,,,
416486,2019-03-06 20:52:19,,,,,,,,,,
416490,2019-02-15 05:36:04,,,1,,,,,,,
416551,2018-12-26 10:16:55,,,1,,,,,,,
416588,2018-12-16 16:01:00,31,,,,,,,,,
416606,2018-08-07 15:32:49,34,,1,2,,,,,,
416627,2019-02-17 07:03:51,,,1,,,,,,,
416655,2019-02-17 14:42:33,31,,,,,,,,,
416689,2019-02-18 12:53:56,34,,1,2,,,,,,
416779,2019-02-22 05:47:15,31,,,,,,,,,
416857,2018-10-31 18:31:55,31,,,,,,,,,
416878,2019-03-02 13:12:04,,,,,,,,,,
416916,2018-11-03 04:31:15,31,,,,,,,,,
416941,2018-01-03 13:54:13,,,1,,,,,,,
416948,2019-01-10 05:34:09,,,1,,,,,,,
416959,2018-08-09 12:30:26,,,1,,,,,,,
416966,2019-02-17 05:36:50,31,,,,,,,,,
416973,2019-03-15 14:43:46,,,1,,,,,,,
416997,2019-01-18 05:38:17,31,,,,,,,,,
417033,2019-03-15 16:52:40,,,1,,,,,,,
417035,2019-02-17 05:36:56,,,1,,,,,,,
417081,2018-11-21 11:38:32,,,,,,,,,,
417095,2019-02-18 05:35:05,,,1,,,,,,,
417119,2019-03-10 09:32:53,,,1,,,,,,,
417159,2019-01-17 05:37:46,,,1,,,,,,,
417174,2019-02-13 13:11:58,31,,,,,,,,,
417180,2019-03-08 15:36:00,982,,32,,,,,,2,75
417242,2018-01-06 01:28:01,,,1,,,,,,,
417249,2018-01-03 11:39:46,,,1,,,,,,,
417264,2019-02-28 14:52:06,,,,,,,,,,
417280,2019-02-20 14:51:51,34,,1,2,,,,,,
417328,2018-12-21 04:37:55,31,,,,,,,,,
417336,2018-11-29 04:32:00,,,1,,,,,,,
417356,2019-02-16 17:07:26,24,,,,,,,,,
417358,2019-03-13 20:56:59,17,1,19,,,,,,,18
417414,2018-06-30 07:07:37,,,1,,,,,,,
417484,2018-12-28 11:43:43,,,,,,,,,,
417497,2018-11-03 04:44:13,31,,,,,,,,,
417498,2019-03-19 01:06:37,34,,106,,,,,,,
417520,2019-02-20 18:52:54,,,124,,,,,,,
417542,2019-02-28 07:32:08,31,,,,,,,,,
417590,2019-03-19 09:59:43,34,,106,,,,,,,
417605,2019-02-18 05:35:02,,,1,,,,,,,
417614,2019-01-07 05:34:06,,,1,,,,,,,
417619,2019-03-02 08:23:04,25,1,,,,,,,,38
417635,2019-01-07 05:49:12,,,1,,,,,,,
417692,2019-02-28 05:39:14,31,,,,,,,,,
417747,2019-03-13 11:02:05,,,1,,,,,,,
417770,2019-03-14 22:08:42,8,,,2,,,,,2,
417812,2019-02-13 15:51:56,,,1,,,,,,,
417846,2019-02-17 07:03:21,31,,,,,,,,,
417892,2018-12-19 07:02:30,31,,,,,,,,,
417917,2019-03-19 11:57:38,2,1,6,3,,,,,,
418006,2019-03-15 14:52:34,,,1,,,,,,,
418029,2019-01-17 07:04:02,31,,,,,,,,,
418056,2018-08-10 04:32:10,,,1,,,,,,,
418085,2019-02-18 17:16:07,26,,13,,,,,,,
418099,2019-03-13 11:52:39,,,1,,,,,,,
418100,2019-03-19 13:34:33,32,1,21,,,,,,,
418107,2019-03-15 18:05:13,22,1,94,,,,,,,
418120,2019-03-05 11:52:40,,,1,,,,,,,
418122,2019-01-10 11:45:47,,,394,,,,,,,
418141,2019-03-02 16:02:14,,,,,,,,,,
418142,2019-02-17 05:37:07,,,1,,,,,,,
418145,2018-08-13 04:41:16,,,1,,,,,,,
418175,2019-02-22 14:51:48,,,96,,,,,,,
418178,2018-04-01 13:38:43,,,1,,,,,,,
418269,2019-03-15 12:13:41,31,,,,,,,,,
418298,2019-02-22 07:04:25,,,1,,,,,,,
418310,2018-06-21 15:22:13,31,,,,,,,,,
418349,2019-03-01 09:48:59,34,,1,,4,,,,,56
418418,2018-10-09 15:22:02,,,1,,,,,,,
418511,2019-03-14 10:43:00,,,1,,,,,,,
418554,2019-02-28 05:37:36,,,1,,,,,,,
418573,2019-03-11 19:52:30,,,,,,,,,,
418583,2018-02-27 15:09:20,,,,,,,,,,
418593,2018-12-17 13:27:57,12,1,,,,,,,,3
418621,2018-11-03 04:46:52,31,,,,,,,,,
418656,2018-10-27 04:43:48,,,1,,,,,,,
418659,2019-02-28 05:36:08,31,,,,,,,,,
418676,2019-03-16 10:41:27,17,,,,3,,,,,36
418704,2018-10-31 18:32:10,31,,,,,,,,,
418715,2016-08-05 16:01:33,,,,,,,,,,
418728,2019-02-15 05:45:02,31,,,,,,,,,
418737,2019-03-08 05:45:19,31,,,,,,,,,
418777,2019-03-02 11:52:15,31,,,,,,,,,
418785,2018-12-20 04:48:53,31,,,,,,,,,
418791,2018-11-01 04:43:26,31,,,,,,,,,
418822,2018-10-24 14:18:47,,,1,,,,,,,
418834,2019-02-15 15:50:18,17,,1,2,,,,,2,16
418884,2018-12-19 04:30:29,31,,,,,,,,,
418944,2018-08-31 07:02:21,,,1,,,,,,,
418978,2019-03-07 17:52:32,,,,,,,,,,
419025,2019-03-08 16:35:57,51,,176,,,,,,,
419054,2019-02-01 15:29:35,,,,,,,,,,
419057,2019-03-08 16:52:32,,,,,,,,,,
419060,2019-03-06 05:40:19,,,,,,,,,,
419092,2018-10-25 04:35:05,,,1,,,,,,,
419101,2019-03-01 13:02:04,,,,,,,,,,
419168,2019-02-26 10:16:11,16,1,9,3,,,,,,
419176,2018-06-21 19:51:17,31,,,,,,,,,
419193,2019-03-08 12:02:36,,,3,,,,,,,2
419201,2019-02-18 16:44:30,6,,4,,,,,,,
419241,2019-02-20 05:36:09,,,1,,,,,,,
419247,2019-01-20 05:37:21,,,1,,,,,,,
419267,2018-10-24 14:14:46,,,1,,,,,,,
419344,2019-02-15 10:40:20,,,1,,,,,,,
419346,2019-03-14 09:45:21,34,,56,,,,,,,246
419360,2019-03-02 21:41:22,,,1,,,,,,,
419391,2019-02-20 17:38:58,,,,,,,,,,
419421,2019-02-24 05:48:16,,,1,,,,,,,
419438,2018-11-04 04:50:30,31,,,,,,,,,
419442,2019-02-28 05:34:35,,,1,,,,,,,
419465,2019-03-09 10:22:48,,,,,,,,,,
419525,2019-03-06 11:01:09,8,1,7,,,,,,,
419586,2018-11-29 07:04:26,31,,,,,,,,,
419591,2019-02-22 05:41:25,31,,,,,,,,,
419621,2019-02-19 16:21:12,19,,2,,,,,,,32
419634,2019-03-07 08:52:47,34,,1,2,,,,,,
419644,2019-02-20 05:36:04,,,1,,,,,,,
419693,2017-08-18 18:54:22,22,1,,,,,,,,
419711,2017-09-15 09:16:33,19,,,,,,,,,
419737,2019-01-05 12:11:50,31,,,,,,,,,
419769,2019-03-15 19:02:28,,,,,,,,,,
419798,2019-03-16 13:32:44,31,,,,,,,,,
419808,2019-03-05 12:52:51,,,1,,,,,,,
419889,2019-01-30 14:40:29,,,,,,,,,,
419920,2019-02-20 07:02:57,31,,,,,,,,,
419922,2018-01-04 15:21:46,31,,,,,,,,,
419934,2019-03-04 13:31:43,,,1,,,,,,,
419982,2019-03-03 13:32:05,,,1,,,,,,,
419992,2019-03-01 16:03:45,12,1,1,,,,,,,
419999,2019-02-28 19:01:48,,,1,,,,,,,
420028,2017-03-02 09:38:21,20,,,,,,,,,
420038,2019-03-18 20:33:39,34,,28,,,,,,,
420050,2019-01-23 10:48:12,32,,28,,,,,,,
420118,2019-03-12 14:53:04,,,,,,,,,,
420178,2019-03-14 05:38:11,,,1,,,,,,,
420193,2019-03-16 15:54:52,,,1,,,,,,,
420207,2019-03-01 19:01:53,,,1,,,,,,,
420269,2019-03-14 15:08:08,12,,4,,,,,,,
420374,2019-03-06 20:02:09,,,,,,,,,,
420423,2019-01-31 12:53:17,,,1,,,,,,,
420452,2019-02-26 05:35:42,,,1,,,,,,,
420458,2019-02-14 05:44:25,,,1,,,,,,,
420481,2019-03-01 18:08:38,,,,,,,,,,
420495,2019-02-18 05:37:27,,,1,,,,,,,
420517,2019-03-15 05:40:13,38,,,,,,,,,
420522,2019-02-25 21:05:04,14,1,34,,,,,,1,92
420548,2019-03-14 05:38:17,,,1,,,,,,,
420580,2019-02-22 10:10:50,7,,4,,2,,,,,58
420621,2019-03-01 18:09:52,16,1,19,3,,,,,,
420670,2018-11-08 14:22:03,,,1,,,,,,,
420707,2018-08-29 14:35:10,7,,5,,4,,,1,,14
420710,2019-03-14 11:06:19,30,1,2,,5,,,,,
420748,2019-03-04 20:31:47,25,,2,,,,,,,3
420757,2019-02-16 16:48:23,,,1,,,,,,,
420833,2018-08-24 11:12:30,,,1,,,,,,,
420838,2019-02-22 10:47:56,,,,,,,,,,
420842,2019-03-07 12:32:03,,,1,,,,,,,
420887,2019-03-14 10:52:38,,,,,,,,,,
420896,2019-03-01 14:52:07,,,,,,,,,,
420920,2019-02-28 05:48:00,,,1,,,,,,,
420929,2019-03-16 05:41:14,,,1,,,,,,,
420968,2019-03-08 16:32:26,,,1,,,,,,,
420975,2019-03-11 11:12:53,,,,,,,,,,
421012,2019-02-19 09:53:02,34,,1,,4,,,,,
421056,2019-03-13 17:44:24,17,,8,,,,,,,21
421068,2018-11-02 04:38:36,31,,,,,,,,,
421071,2019-02-27 07:03:11,31,,,,,,,,,
421074,2018-03-06 12:17:26,,,1,,,,,,,
421081,2019-03-07 17:17:16,,,3,,,,,,,
421120,2019-02-27 07:03:06,,,1,,,,,,,
421161,2019-03-01 12:52:17,,,,,,,,,,
421224,2018-10-09 19:11:44,,,1,,,,,,,
421227,2019-03-19 14:01:43,31,,,,,,,,,
421234,2019-03-06 10:52:53,,,1,,,,,,,
421243,2019-03-15 18:12:26,17,1,20,3,,,,,,
421286,2018-10-11 18:51:46,,,1,,,,,,,
421306,2019-03-16 16:02:33,31,,,,,,,,,
421334,2019-03-06 23:17:30,16,,2,2,4,,,,,
421348,2019-03-08 18:13:43,37,,2,,,,,,,
421356,2018-08-23 18:02:04,,,1,,,,,,,
421362,2017-12-31 01:19:49,,,1,,,,,,,
421366,2019-01-17 07:03:58,,,1,,,,,,,
421386,2019-02-17 23:01:38,,,1,,,,,,,
421391,2018-09-07 22:10:38,34,,1,2,,,,,,
421414,2018-12-22 09:17:23,,,,,,,,,,
421427,2019-03-08 18:02:22,,,,,,,,,,
421457,2018-10-09 14:40:51,,,1,,,,,,,
421484,2018-12-20 04:46:59,31,,,,,,,,,
421553,2019-03-14 05:44:55,31,,,,,,,,,
421567,2019-02-28 22:31:40,31,,,,,,,,,
421653,2019-03-07 09:52:54,,,1,,,,,,,
421685,2019-02-17 05:37:01,,,1,,,,,,,
421696,2018-10-15 16:21:45,,,1,,,,,,,
421707,2019-03-18 15:40:48,10,,,,4,,,,2,20
421708,2019-03-06 15:02:30,,,1,,,,,,,
421728,2018-11-02 04:45:33,,,1,,,,,,,
421741,2018-01-07 01:29:28,,,1,,,,,,,
421793,2018-02-07 15:16:21,,,1,,,,,,,
421816,2018-01-03 13:02:15,,,1,,,,,,,
421831,2018-10-31 18:32:19,31,,,,,,,,,
421846,2018-12-19 04:43:43,,,1,,,,,,,
421975,2019-03-07 05:39:51,31,,,,,,,,,
421984,2016-05-18 13:01:40,,,,,,,,,,
421986,2019-02-23 10:45:20,,,394,,,,,,,
422001,2019-02-28 07:03:17,31,,,,,,,,,
422022,2019-03-13 11:38:22,,,,,,,,,,
422029,2018-07-18 10:21:34,31,,,,,,,,,
422046,2019-02-22 05:45:04,,,1,,,,,,,
422099,2019-03-18 18:52:15,,,,,,,,,,
422105,2019-02-26 05:35:29,,,1,,,,,,,
422177,2019-02-17 07:03:29,31,,,,,,,,,
422183,2019-02-14 14:42:17,,,1,,,,,,,
422234,2019-03-11 05:38:00,,,1,,,,,,,
422259,2018-06-21 15:20:30,31,,,,,,,,,
422306,2019-03-07 23:02:07,34,,1,2,,,,,,
422347,2019-02-08 11:03:20,,,1,,,,,,,
422375,2018-06-22 04:37:51,31,,,,,,,,,
422434,2018-12-22 04:56:32,,,1,,,,,,,
422436,2019-01-25 20:11:54,,,1,,,,,,,
422442,2019-02-18 16:02:30,26,,13,,,,,,,
422443,2019-03-09 12:43:49,11,,,,4,,,,,36
422452,2019-02-25 16:21:50,,,1,,,,,,,
422462,2018-08-29 19:31:56,,,1,,,,,,,
422501,2019-02-24 13:46:41,2,1,12,4,,,,,,
422535,2019-02-27 07:12:17,,,1,,,,,,,
422606,2019-03-08 10:50:48,,,,,,,,,,
422608,2019-02-20 05:34:48,,,1,,,,,,,
422617,2019-02-28 12:03:42,,,394,,,,,,,
422632,2018-01-04 12:52:44,,,1,,,,,,,
422636,2018-07-12 15:41:40,,,96,,,,,,,
422637,2019-02-26 05:35:29,,,1,,,,,,,
422644,2019-02-27 11:50:52,,,,,,,,,,
422715,2018-05-19 08:54:13,,,,,,,,,,
422737,2019-03-17 10:08:22,8,,2,,,,,,,
422764,2019-01-09 14:19:42,,,394,,,,,,,
422783,2018-01-12 19:51:34,,,,,,,,,,
422818,2019-02-21 15:04:19,,,,,,,,,,
422840,2019-03-07 15:36:30,17,1,1,,,,,,,
422884,2019-03-13 23:49:05,,,,,,,,,,
422890,2018-10-09 15:32:06,,,1,,,,,,,
422894,2019-02-11 19:51:44,,,1,,,,,,,
422950,2018-11-08 04:30:41,,,1,,,,,,,
422971,2019-03-06 17:20:17,,,1,,,,,,,
422974,2019-03-10 05:34:22,31,,,,,,,,,
422990,2019-03-07 15:02:30,,,1,,,,,,,
423074,2019-02-13 05:34:44,,,1,,,,,,,
423088,2019-03-13 19:08:42,34,,30,,4,,,,,90
423092,2019-02-25 21:06:19,14,1,34,,,,,,1,92
423113,2019-02-16 03:03:39,,,1,,,,,,,
423134,2019-01-29 09:52:09,,,1,,,,,,,
423160,2018-06-22 09:31:40,31,,,,,,,,,
423171,2019-03-15 05:40:19,34,,1,2,,,,,,
423179,2018-09-25 04:32:40,38,,,,,,,,,
423181,2019-03-12 17:52:16,,,,,,,,,,
423211,2018-12-19 04:44:53,,,1,,,,,,,
423240,2018-11-15 04:37:23,,,1,,,,,,,
423244,2018-12-17 13:54:15,17,1,1,,,,,,,154
423245,2019-03-07 13:02:41,,,,,,,,,,
423301,2019-03-18 14:55:01,21,,1,,,,,,,1
423371,2018-12-25 04:49:01,31,,,,,,,,,
423374,2019-02-18 10:21:23,,,1,,,,,,,
423394,2019-01-24 05:37:06,,,1,,,,,,,
423409,2019-02-22 10:31:31,2,1,12,4,,,,,,
423412,2018-12-22 12:58:41,,,,,,,,,,
423443,2019-02-20 07:03:03,,,,,,,,,,
423509,2019-03-12 15:32:07,,,2,,,,,,,
423519,2019-02-22 15:35:11,,,2,,,,,,,
423521,2018-10-23 01:53:52,,,1,,,,,,,
423526,2018-01-04 15:03:53,,,1,,,,,,,
423532,2019-03-08 10:53:03,,,,,,,,,,
423576,2018-11-16 16:50:30,,,1,,,,,,,
423587,2019-03-09 12:52:46,,,,,,,,,,
423626,2019-03-14 15:42:09,,,394,,,,,,,
423659,2019-01-24 08:59:08,22,,,,,,,,,11
423703,2019-03-13 09:33:21,,,1,,,,,,,
423711,2019-03-08 12:52:45,,,,,,,,,,
423735,2018-11-01 04:41:54,31,,,,,,,,,
423738,2019-03-11 22:37:47,,,,,,,,,,
423756,2018-12-20 04:54:01,31,,,,,,,,,
423889,2019-03-07 05:39:59,31,,,,,,,,,
423913,2019-03-11 10:40:31,22,1,60,,,,,,,18
423923,2019-03-16 11:49:53,22,,8,4,,,,,,
423964,2019-03-02 05:48:43,31,,,,,,,,,
424051,2019-01-11 05:35:47,,,1,,,,,,,
424066,2018-05-17 15:32:30,,,2,,,,,,,
424077,2018-11-01 04:37:56,31,,,,,,,,,
424092,2018-12-18 20:50:46,,,1,,,,,,,
424115,2019-02-18 11:11:57,34,,1,2,,,,,,
424139,2019-01-22 20:01:46,31,,,,,,,,,
424148,2018-12-22 04:37:10,31,,,,,,,,,
424156,2019-03-18 16:45:41,18,,6,,,,,,,
424180,2019-03-01 16:02:01,31,,,,,,,,,
424220,2019-03-06 15:53:23,28,,8,,4,,,,,109
424225,2018-09-12 04:39:15,,,1,,,,,,,
424251,2017-11-21 14:23:47,22,1,,,,,,,,
424316,2019-02-17 05:33:56,,,1,,,,,,,
424342,2019-03-01 20:59:15,18,,26,,,,,,,2
